               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.040056,            0.021742,                   0,             0.71721,             0.73097,             0.76338,             0.36266,            0.043284,             0.02464,                   0,           0.0011667,           0.0011667,           0.0011667
                 102,            0.040138,            0.021661,                   0,             0.71691,             0.73137,             0.76319,             0.36264,            0.043286,            0.024639,                   0,           0.0011533,           0.0011533,           0.0011533
                 103,            0.039993,             0.02168,                   0,             0.71725,             0.73075,             0.76292,             0.36341,            0.043288,            0.024639,                   0,             0.00114,             0.00114,             0.00114
                 104,            0.040005,            0.021474,                   0,             0.71667,             0.73118,             0.76283,             0.36265,            0.043291,            0.024642,                   0,           0.0011267,           0.0011267,           0.0011267
                 105,            0.040084,            0.021703,                   0,              0.7159,             0.73192,             0.76273,             0.36255,            0.043292,            0.024644,                   0,           0.0011133,           0.0011133,           0.0011133
                 106,             0.03987,            0.021406,                   0,             0.71639,             0.73123,             0.76257,             0.36229,            0.043299,            0.024647,                   0,              0.0011,              0.0011,              0.0011
                 107,            0.039838,            0.021249,                   0,             0.71667,             0.73109,             0.76237,             0.36215,            0.043302,            0.024649,                   0,           0.0010867,           0.0010867,           0.0010867
                 108,            0.039867,            0.021546,                   0,             0.71762,             0.73067,             0.76245,             0.36216,            0.043304,            0.024649,                   0,           0.0010733,           0.0010733,           0.0010733
                 109,            0.039828,            0.021362,                   0,             0.71759,             0.73067,             0.76224,             0.36198,            0.043312,            0.024651,                   0,             0.00106,             0.00106,             0.00106
                 110,             0.03988,            0.021421,                   0,             0.71678,             0.73052,             0.76188,             0.36188,            0.043314,            0.024655,                   0,           0.0010467,           0.0010467,           0.0010467
                 111,            0.039778,            0.021557,                   0,             0.71629,              0.7306,             0.76159,             0.36174,            0.043319,            0.024662,                   0,           0.0010333,           0.0010333,           0.0010333
                 112,            0.039837,            0.021539,                   0,             0.71577,             0.73139,              0.7613,             0.36146,            0.043326,            0.024668,                   0,             0.00102,             0.00102,             0.00102
