,File,Energy inside GT,Pointing game,Head,Level
374,original_LS-113_1_6,0.24216511845588684,Hit,P3,LEVEL_III
375,original_LS-068_2_2,0.22546908259391785,Miss,P3,LEVEL_III
376,original_LS-113_1_1,0.2614949643611908,Miss,P3,LEVEL_III
377,original_LS-640_2_2,0.22279712557792664,Miss,P3,LEVEL_III
378,original_LS-068_5_0,0.05976998060941696,Hit,P3,LEVEL_III
379,original_LS-387_3_4,0.012195371091365814,Miss,P3,LEVEL_III
380,original_LS-068_3_1,0.05330730602145195,Miss,P3,LEVEL_III
381,original_LS-505_1_3,0.01155126467347145,Miss,P3,LEVEL_III
382,original_LS-113_2_6,0.8330289721488953,Hit,P3,LEVEL_III
383,original_LS-428_1_3,0.4243217706680298,Hit,P3,LEVEL_III
384,original_LS-640_1_5,0.0040828469209373,Miss,P3,LEVEL_III
385,original_LS-505_3_2,0.09104183316230774,Hit,P3,LEVEL_III
386,original_LS-505_2_2,0.005752603057771921,Miss,P3,LEVEL_III
387,original_LS-623_3_4,0.5243578553199768,Hit,P3,LEVEL_III
388,original_LS-113_4_0,0.5006954073905945,Hit,P3,LEVEL_III
389,original_LS-479_1_1,0.2614170014858246,Miss,P3,LEVEL_III
390,original_LS-068_1_1,0.007174423895776272,Miss,P3,LEVEL_III
391,original_LS-321_2_5,0.08827231824398041,Miss,P3,LEVEL_III
392,original_LS-068_5_2,0.014872429892420769,Miss,P3,LEVEL_III
393,original_LS-068_3_4,0.34826162457466125,Hit,P3,LEVEL_III
394,original_LS-113_3_6,0.542207658290863,Hit,P3,LEVEL_III
395,original_LS-113_2_5,0.8659607768058777,Hit,P3,LEVEL_III
396,original_LS-113_4_4,0.22712764143943787,Hit,P3,LEVEL_III
397,original_LS-623_2_2,0.028012525290250778,Miss,P3,LEVEL_III
398,original_LS-640_1_4,0.024016819894313812,Miss,P3,LEVEL_III
399,original_LS-505_1_4,0.009524491615593433,Miss,P3,LEVEL_III
400,original_LS-479_0_1,0.039410702884197235,Miss,P3,LEVEL_III
401,original_LS-342_2_3,0.29583293199539185,Miss,P3,LEVEL_III
402,original_LS-342_1_4,0.06375040113925934,Miss,P3,LEVEL_III
403,original_LS-640_2_4,0.543433427810669,Hit,P3,LEVEL_III
404,original_LS-342_3_4,0.0020950783509761095,Miss,P3,LEVEL_III
405,original_LS-428_1_4,0.2449963241815567,Hit,P3,LEVEL_III
406,original_LS-099_2_3,0.6688418388366699,Hit,P3,LEVEL_III
407,original_LS-428_3_4,0.15407608449459076,Miss,P3,LEVEL_III
408,original_LS-068_4_4,0.02104376256465912,Miss,P3,LEVEL_III
409,original_LS-099_2_4,0.010864512994885445,Miss,P3,LEVEL_III
410,original_LS-113_4_3,0.26241812109947205,Miss,P3,LEVEL_III
411,original_LS-640_1_3,0.015898538753390312,Miss,P3,LEVEL_III
412,original_LS-505_5_3,0.0,Miss,P3,LEVEL_III
413,original_LS-113_5_4,0.03601548448204994,Miss,P3,LEVEL_III
414,original_LS-068_1_2,0.04586648941040039,Hit,P3,LEVEL_III
415,original_LS-113_2_1,0.49271920323371887,Hit,P3,LEVEL_III
416,original_LS-428_3_3,0.2813612222671509,Miss,P3,LEVEL_III
417,original_LS-321_1_4,0.5770586133003235,Hit,P3,LEVEL_III
418,original_LS-113_2_3,0.39383116364479065,Hit,P3,LEVEL_III
419,original_LS-113_1_3,0.19742658734321594,Miss,P3,LEVEL_III
420,original_LS-342_2_4,0.4096973240375519,Hit,P3,LEVEL_III
421,original_LS-481_1_2,0.44308704137802124,Hit,P3,LEVEL_III
422,original_LS-623_4_2,0.2649299204349518,Hit,P3,LEVEL_III
423,original_LS-113_3_5,0.5008482933044434,Hit,P3,LEVEL_III
424,original_LS-068_2_0,0.08904983103275299,Hit,P3,LEVEL_III
425,original_LS-428_2_4,0.41609135270118713,Hit,P3,LEVEL_III
426,original_LS-068_2_5,0.3078478276729584,Hit,P3,LEVEL_III
427,original_LS-113_3_4,0.2341940999031067,Miss,P3,LEVEL_III
428,original_LS-068_2_4,0.3491476774215698,Hit,P3,LEVEL_III
429,original_LS-113_5_5,0.05573312193155289,Miss,P3,LEVEL_III
430,original_LS-113_1_4,0.12449618428945541,Miss,P3,LEVEL_III
431,original_LS-387_1_3,0.010765720158815384,Miss,P3,LEVEL_III
432,original_LS-099_1_3,0.1713763177394867,Hit,P3,LEVEL_III
433,original_LS-321_1_3,0.15807311236858368,Hit,P3,LEVEL_III
434,original_LS-113_5_0,0.0741053894162178,Miss,P3,LEVEL_III
435,original_LS-481_2_1,0.0024768151342868805,Miss,P3,LEVEL_III
436,original_LS-425_4_3,0.016706831753253937,Miss,P3,LEVEL_III
437,original_LS-113_2_4,0.7174243330955505,Hit,P3,LEVEL_III
438,original_LS-481_2_2,0.00375895737670362,Miss,P3,LEVEL_III
439,original_LS-425_2_4,0.41777992248535156,Hit,P3,LEVEL_III
440,original_LS-113_2_2,0.6722436547279358,Hit,P3,LEVEL_III
441,original_LS-485_1_3,0.0380391851067543,Miss,P3,LEVEL_III
442,original_LS-068_3_5,0.10867969691753387,Hit,P3,LEVEL_III
443,original_LS-113_3_0,0.019109472632408142,Miss,P3,LEVEL_III
444,original_LS-113_5_7,0.008391990326344967,Miss,P3,LEVEL_III
445,original_LS-068_4_2,0.1465589702129364,Miss,P3,LEVEL_III
446,original_LS-113_0_1,0.3710530996322632,Miss,P3,LEVEL_III
447,original_LS-485_1_2,0.8528933525085449,Hit,P3,LEVEL_III
448,original_LS-425_2_3,0.3502318263053894,Miss,P3,LEVEL_III
449,original_LS-068_2_1,0.1406353861093521,Hit,P3,LEVEL_III
450,original_LS-068_3_3,0.49373659491539,Hit,P3,LEVEL_III
451,original_LS-113_0_2,0.28972724080085754,Miss,P3,LEVEL_III
452,original_LS-113_2_7,0.23028893768787384,Miss,P3,LEVEL_III
453,original_LS-099_3_4,0.008166540414094925,Miss,P3,LEVEL_III
454,original_LS-485_0_3,0.010633646510541439,Miss,P3,LEVEL_III
455,original_LS-113_3_7,0.12876161932945251,Miss,P3,LEVEL_III
456,original_LS-113_1_0,0.5236510038375854,Hit,P3,LEVEL_III
457,original_LS-387_1_2,0.010782113298773766,Miss,P3,LEVEL_III
458,original_LS-387_3_3,0.07942726463079453,Hit,P3,LEVEL_III
459,original_LS-485_1_1,0.28749963641166687,Hit,P3,LEVEL_III
460,original_LS-505_4_4,0.22463546693325043,Hit,P3,LEVEL_III
461,original_LS-623_4_4,0.014457548037171364,Miss,P3,LEVEL_III
462,original_LS-113_5_6,0.03640902787446976,Miss,P3,LEVEL_III
463,original_LS-640_3_3,0.19914747774600983,Hit,P3,LEVEL_III
464,original_LS-342_3_3,0.0009472665260545909,Miss,P3,LEVEL_III
465,original_LS-068_2_3,0.5768137574195862,Hit,P3,LEVEL_III
466,original_LS-068_5_4,0.010982467792928219,Miss,P3,LEVEL_III
467,original_LS-099_3_2,0.11236634105443954,Miss,P3,LEVEL_III
468,original_LS-505_2_3,0.5113698840141296,Hit,P3,LEVEL_III
469,original_LS-068_1_0,0.015033082105219364,Miss,P3,LEVEL_III
470,original_LS-481_1_1,0.05765363946557045,Miss,P3,LEVEL_III
471,original_LS-099_1_2,0.2209760844707489,Hit,P3,LEVEL_III
472,original_LS-113_2_0,0.16685770452022552,Miss,P3,LEVEL_III
473,original_LS-113_4_7,0.10737249255180359,Miss,P3,LEVEL_III
474,original_LS-239_3_1,0.004479273688048124,Miss,P3,LEVEL_IV
475,original_LS-503_2_3,0.21489453315734863,Miss,P3,LEVEL_IV
476,original_LS-075_0_2,0.018856246024370193,Miss,P3,LEVEL_IV
477,original_LS-282_2_4,0.5297761559486389,Hit,P3,LEVEL_IV
478,original_LS-364_1_2,0.05224823206663132,Miss,P3,LEVEL_IV
479,original_LS-288_3_6,0.7806047797203064,Hit,P3,LEVEL_IV
480,original_LS-288_3_3,0.7475569844245911,Hit,P3,LEVEL_IV
481,original_LS-602_3_5,0.007256589364260435,Miss,P3,LEVEL_IV
482,original_LS-252_2_4,0.384802907705307,Hit,P3,LEVEL_IV
483,original_LS-288_0_3,0.00856261607259512,Miss,P3,LEVEL_IV
484,original_LS-494_2_1,0.07823119312524796,Miss,P3,LEVEL_IV
485,original_LS-252_3_3,0.47248873114585876,Hit,P3,LEVEL_IV
486,original_LS-410_1_1,0.08956779539585114,Miss,P3,LEVEL_IV
487,original_LS-239_2_5,0.4813007712364197,Hit,P3,LEVEL_IV
488,original_LS-075_1_5,0.4032873213291168,Hit,P3,LEVEL_IV
489,original_LS-239_3_2,0.06403165310621262,Miss,P3,LEVEL_IV
490,original_LS-252_2_3,0.6131299138069153,Hit,P3,LEVEL_IV
491,original_LS-461_2_4,0.44188231229782104,Hit,P3,LEVEL_IV
492,original_LS-494_0_1,0.5925495028495789,Hit,P3,LEVEL_IV
493,original_LS-503_2_4,0.3600409924983978,Miss,P3,LEVEL_IV
494,original_LS-410_3_6,0.06585443764925003,Miss,P3,LEVEL_IV
495,original_LS-282_3_4,0.6055147647857666,Hit,P3,LEVEL_IV
496,original_LS-075_2_2,0.6845948100090027,Hit,P3,LEVEL_IV
497,original_LS-282_4_2,0.1694491058588028,Hit,P3,LEVEL_IV
498,original_LS-410_1_0,0.044388365000486374,Miss,P3,LEVEL_IV
499,original_LS-503_3_3,0.697906494140625,Hit,P3,LEVEL_IV
500,original_LS-075_0_4,0.004684612154960632,Miss,P3,LEVEL_IV
501,original_LS-410_2_4,0.7016160488128662,Hit,P3,LEVEL_IV
502,original_LS-410_1_2,0.1284925639629364,Miss,P3,LEVEL_IV
503,original_LS-288_1_4,0.6921815872192383,Hit,P3,LEVEL_IV
504,original_LS-075_3_3,0.01352730393409729,Miss,P3,LEVEL_IV
505,original_LS-395_0_5,0.05058060213923454,Hit,P3,LEVEL_IV
506,original_LS-602_1_3,0.11929471045732498,Miss,P3,LEVEL_IV
507,original_LS-602_3_3,0.22292812168598175,Hit,P3,LEVEL_IV
508,original_LS-075_4_4,0.15801577270030975,Miss,P3,LEVEL_IV
509,original_LS-075_0_3,0.012753576040267944,Miss,P3,LEVEL_IV
510,original_LS-364_3_3,0.03471672162413597,Miss,P3,LEVEL_IV
511,original_LS-075_1_3,0.4260406792163849,Miss,P3,LEVEL_IV
512,original_LS-282_4_3,0.35059040784835815,Hit,P3,LEVEL_IV
513,original_LS-288_1_1,0.25624048709869385,Hit,P3,LEVEL_IV
514,original_LS-288_2_2,0.9514248967170715,Hit,P3,LEVEL_IV
515,original_LS-410_0_3,0.11771827936172485,Miss,P3,LEVEL_IV
516,original_LS-503_4_4,0.00035764911444857717,Miss,P3,LEVEL_IV
517,original_LS-075_2_1,0.2107752412557602,Hit,P3,LEVEL_IV
518,original_LS-395_2_2,0.03568039834499359,Miss,P3,LEVEL_IV
519,original_LS-364_4_5,0.09675312787294388,Miss,P3,LEVEL_IV
520,original_LS-288_2_3,0.8109509944915771,Hit,P3,LEVEL_IV
521,original_LS-503_3_4,0.5569751262664795,Miss,P3,LEVEL_IV
522,original_LS-075_1_6,0.17725449800491333,Hit,P3,LEVEL_IV
523,original_LS-239_3_6,0.3805387318134308,Hit,P3,LEVEL_IV
524,original_LS-075_5_4,0.00974044669419527,Miss,P3,LEVEL_IV
525,original_LS-282_1_5,0.6207333207130432,Hit,P3,LEVEL_IV
526,original_LS-252_2_5,0.007486323360353708,Miss,P3,LEVEL_IV
527,original_LS-410_2_5,0.42661210894584656,Miss,P3,LEVEL_IV
528,original_LS-075_1_2,0.3258998692035675,Miss,P3,LEVEL_IV
529,original_LS-601_1_5,0.007817773148417473,Miss,P3,LEVEL_IV
530,original_LS-252_1_0,0.05315257981419563,Miss,P3,LEVEL_IV
531,original_LS-239_1_6,0.006445528473705053,Miss,P3,LEVEL_IV
532,original_LS-395_2_1,0.013457982800900936,Miss,P3,LEVEL_IV
533,original_LS-494_2_2,0.3475244343280792,Miss,P3,LEVEL_IV
534,original_LS-239_3_3,0.4278580844402313,Hit,P3,LEVEL_IV
535,original_LS-075_2_3,0.6290687918663025,Hit,P3,LEVEL_IV
536,original_LS-075_1_1,0.08526947349309921,Miss,P3,LEVEL_IV
537,original_LS-364_4_4,0.31752997636795044,Hit,P3,LEVEL_IV
538,original_LS-288_3_2,0.5572274327278137,Hit,P3,LEVEL_IV
539,original_LS-602_3_2,0.016179773956537247,Miss,P3,LEVEL_IV
540,original_LS-410_0_5,0.19343401491641998,Hit,P3,LEVEL_IV
541,original_LS-602_2_4,0.7116764187812805,Hit,P3,LEVEL_IV
542,original_LS-282_2_3,0.22540545463562012,Hit,P3,LEVEL_IV
543,original_LS-410_4_3,0.05077552795410156,Hit,P3,LEVEL_IV
544,original_LS-288_3_5,0.6820675730705261,Hit,P3,LEVEL_IV
545,original_LS-239_4_4,0.21603333950042725,Miss,P3,LEVEL_IV
546,original_LS-288_2_0,0.4619426131248474,Hit,P3,LEVEL_IV
547,original_LS-288_4_5,0.01619526743888855,Miss,P3,LEVEL_IV
548,original_LS-252_2_1,0.0030644042417407036,Miss,P3,LEVEL_IV
549,original_LS-395_0_2,0.0030526798218488693,Miss,P3,LEVEL_IV
550,original_LS-252_4_6,0.0724487155675888,Miss,P3,LEVEL_IV
551,original_LS-075_4_3,0.0535227432847023,Miss,P3,LEVEL_IV
552,original_LS-252_2_7,0.18304672837257385,Hit,P3,LEVEL_IV
553,original_LS-239_2_3,0.2550056576728821,Miss,P3,LEVEL_IV
554,original_LS-288_2_1,0.8498467803001404,Hit,P3,LEVEL_IV
555,original_LS-291_3_4,0.19705234467983246,Hit,P3,LEVEL_IV
556,original_LS-364_2_3,0.6290952563285828,Hit,P3,LEVEL_IV
557,original_LS-410_1_6,0.3405514657497406,Hit,P3,LEVEL_IV
558,original_LS-364_2_4,0.19575680792331696,Hit,P3,LEVEL_IV
559,original_LS-601_2_4,0.5585557818412781,Hit,P3,LEVEL_IV
560,original_LS-288_1_5,0.14714361727237701,Miss,P3,LEVEL_IV
561,original_LS-288_1_3,0.7291514277458191,Hit,P3,LEVEL_IV
562,original_LS-364_3_4,0.6327362060546875,Hit,P3,LEVEL_IV
563,original_LS-410_0_4,0.18023145198822021,Miss,P3,LEVEL_IV
564,original_LS-239_2_4,0.4431242346763611,Hit,P3,LEVEL_IV
565,original_LS-602_1_4,0.07113876938819885,Hit,P3,LEVEL_IV
566,original_LS-395_1_2,0.31260621547698975,Hit,P3,LEVEL_IV
567,original_LS-288_2_7,0.30268988013267517,Hit,P3,LEVEL_IV
568,original_LS-252_5_6,0.0335935540497303,Miss,P3,LEVEL_IV
569,original_LS-601_2_3,0.41677325963974,Hit,P3,LEVEL_IV
570,original_LS-410_3_2,0.3306317627429962,Miss,P3,LEVEL_IV
571,original_LS-288_2_5,0.6387209892272949,Hit,P3,LEVEL_IV
572,original_LS-252_1_7,0.06420323997735977,Miss,P3,LEVEL_IV
573,original_LS-395_2_4,0.31520214676856995,Hit,P3,LEVEL_IV
574,original_LS-395_0_4,0.0962844118475914,Hit,P3,LEVEL_IV
575,original_LS-252_1_6,0.06740900129079819,Hit,P3,LEVEL_IV
576,original_LS-239_2_1,0.23917366564273834,Miss,P3,LEVEL_IV
577,original_LS-288_4_4,0.08987349271774292,Hit,P3,LEVEL_IV
578,original_LS-288_1_7,0.0517210029065609,Miss,P3,LEVEL_IV
579,original_LS-602_3_4,0.31584879755973816,Hit,P3,LEVEL_IV
580,original_LS-494_1_2,0.004005812108516693,Miss,P3,LEVEL_IV
581,original_LS-239_4_5,0.20004333555698395,Miss,P3,LEVEL_IV
582,original_LS-075_2_5,0.0008106485474854708,Miss,P3,LEVEL_IV
583,original_LS-291_2_4,0.44023263454437256,Hit,P3,LEVEL_IV
584,original_LS-291_1_3,0.0005927911843173206,Miss,P3,LEVEL_IV
585,original_LS-288_1_2,0.4882662892341614,Hit,P3,LEVEL_IV
586,original_LS-288_4_3,0.23659656941890717,Hit,P3,LEVEL_IV
587,original_LS-252_3_5,0.02249736897647381,Hit,P3,LEVEL_IV
588,original_LS-410_2_3,0.6528946757316589,Hit,P3,LEVEL_IV
589,original_LS-291_1_4,0.0030226605013012886,Miss,P3,LEVEL_IV
590,original_LS-075_1_4,0.25777193903923035,Miss,P3,LEVEL_IV
591,original_LS-282_0_5,0.06884518265724182,Miss,P3,LEVEL_IV
592,original_LS-364_1_4,0.10145185887813568,Hit,P3,LEVEL_IV
593,original_LS-494_3_1,0.003683993127197027,Miss,P3,LEVEL_IV
594,original_LS-288_3_7,0.2914414703845978,Hit,P3,LEVEL_IV
595,original_LS-252_3_0,0.04184751585125923,Miss,P3,LEVEL_IV
596,original_LS-282_3_5,0.07094831019639969,Miss,P3,LEVEL_IV
597,original_LS-291_3_2,0.10502084344625473,Miss,P3,LEVEL_IV
598,original_LS-075_0_5,0.0013299923157319427,Miss,P3,LEVEL_IV
599,original_LS-494_3_2,0.01267392560839653,Miss,P3,LEVEL_IV
600,original_LS-494_0_2,0.009671557694673538,Miss,P3,LEVEL_IV
601,original_LS-410_3_5,0.40057384967803955,Hit,P3,LEVEL_IV
602,original_LS-291_2_3,0.5927701592445374,Miss,P3,LEVEL_IV
603,original_LS-601_1_4,0.17315618693828583,Miss,P3,LEVEL_IV
604,original_LS-282_3_3,0.7540009617805481,Hit,P3,LEVEL_IV
605,original_LS-075_5_3,0.004958389792591333,Miss,P3,LEVEL_IV
606,original_LS-410_2_1,0.46405094861984253,Miss,P3,LEVEL_IV
607,original_LS-288_0_4,0.014445093460381031,Miss,P3,LEVEL_IV
608,original_LS-410_2_2,0.6668816208839417,Hit,P3,LEVEL_IV
609,original_LS-075_4_5,0.007257275283336639,Miss,P3,LEVEL_IV
610,original_LS-601_1_3,0.08392606675624847,Miss,P3,LEVEL_IV
611,original_LS-282_2_5,0.5746496915817261,Hit,P3,LEVEL_IV
612,original_LS-602_2_2,0.05092427879571915,Hit,P3,LEVEL_IV
613,original_LS-410_0_6,0.01520304661244154,Miss,P3,LEVEL_IV
614,original_LS-239_2_6,0.3178422749042511,Miss,P3,LEVEL_IV
615,original_LS-239_3_5,0.7320777773857117,Hit,P3,LEVEL_IV
616,original_LS-239_2_2,0.15374033153057098,Hit,P3,LEVEL_IV
617,original_LS-282_3_2,0.11385320872068405,Miss,P3,LEVEL_IV
618,original_LS-075_3_2,0.014952477067708969,Miss,P3,LEVEL_IV
619,original_LS-410_2_6,0.08757515996694565,Miss,P3,LEVEL_IV
620,original_LS-252_4_4,0.18457190692424774,Hit,P3,LEVEL_IV
621,original_LS-075_2_4,0.16603292524814606,Miss,P3,LEVEL_IV
622,original_LS-252_4_3,0.30969005823135376,Hit,P3,LEVEL_IV
623,original_LS-601_2_5,0.026110688224434853,Miss,P3,LEVEL_IV
624,original_LS-395_1_3,0.45969948172569275,Hit,P3,LEVEL_IV
625,original_LS-282_0_4,0.13332132995128632,Miss,P3,LEVEL_IV
626,original_LS-410_4_2,0.018827464431524277,Miss,P3,LEVEL_IV
627,original_LS-252_2_6,0.18641532957553864,Hit,P3,LEVEL_IV
628,original_LS-410_1_5,0.683809757232666,Hit,P3,LEVEL_IV
629,original_LS-410_3_3,0.42835262417793274,Hit,P3,LEVEL_IV
630,original_LS-461_1_3,0.006158339325338602,Miss,P3,LEVEL_IV
631,original_LS-282_1_4,0.4911693334579468,Hit,P3,LEVEL_IV
632,original_LS-239_1_4,0.005440039560198784,Miss,P3,LEVEL_IV
633,original_LS-239_4_6,0.02765955589711666,Hit,P3,LEVEL_IV
634,original_LS-252_3_2,0.023103592917323112,Miss,P3,LEVEL_IV
635,original_LS-602_2_5,0.00032257894054055214,Miss,P3,LEVEL_IV
636,original_LS-410_1_4,0.6738989353179932,Hit,P3,LEVEL_IV
637,original_LS-410_3_4,0.6421480774879456,Hit,P3,LEVEL_IV
638,original_LS-395_2_3,0.24220125377178192,Hit,P3,LEVEL_IV
639,original_LS-395_1_1,0.01563640870153904,Hit,P3,LEVEL_IV
640,original_LS-252_2_2,0.1716824620962143,Hit,P3,LEVEL_IV
641,original_LS-239_3_7,0.01065000705420971,Miss,P3,LEVEL_IV
642,original_LS-494_1_1,0.1257103532552719,Miss,P3,LEVEL_IV
643,original_LS-288_3_1,0.14159797132015228,Hit,P3,LEVEL_IV
644,original_LS-288_1_0,0.09347964823246002,Hit,P3,LEVEL_IV
645,original_LS-395_1_5,0.16108688712120056,Hit,P3,LEVEL_IV
646,original_LS-494_0_0,0.012829984538257122,Miss,P3,LEVEL_IV
647,original_LS-410_3_1,0.14085988700389862,Miss,P3,LEVEL_IV
648,original_LS-288_3_4,0.8079192042350769,Hit,P3,LEVEL_IV
649,original_LS-252_4_5,0.04249880462884903,Hit,P3,LEVEL_IV
650,original_LS-364_2_2,0.04873315244913101,Miss,P3,LEVEL_IV
651,original_LS-288_2_6,0.8551579713821411,Hit,P3,LEVEL_IV
652,original_LS-395_2_5,0.014619903638958931,Miss,P3,LEVEL_IV
653,original_LS-364_1_3,0.27057117223739624,Hit,P3,LEVEL_IV
654,original_LS-395_1_4,0.31966471672058105,Hit,P3,LEVEL_IV
655,original_LS-461_2_3,0.2368091493844986,Hit,P3,LEVEL_IV
656,original_LS-395_0_3,0.003327267477288842,Miss,P3,LEVEL_IV
657,original_LS-291_3_3,0.45739224553108215,Hit,P3,LEVEL_IV
658,original_LS-252_3_4,0.3484680950641632,Hit,P3,LEVEL_IV
659,original_LS-252_1_1,0.048709623515605927,Hit,P3,LEVEL_IV
660,original_LS-288_3_0,6.017598366270249e-07,Miss,P3,LEVEL_IV
661,original_LS-239_2_7,0.025961091741919518,Miss,P3,LEVEL_IV
662,original_LS-282_5_2,0.012546639889478683,Miss,P3,LEVEL_IV
663,original_LS-252_4_2,0.05792517587542534,Miss,P3,LEVEL_IV
664,original_LS-288_2_4,0.76312255859375,Hit,P3,LEVEL_IV
665,original_LS-239_3_4,0.5776748657226562,Hit,P3,LEVEL_IV
666,original_LS-602_2_3,0.7810997366905212,Hit,P3,LEVEL_IV
667,original_LS-410_4_4,0.0,Miss,P3,LEVEL_IV
668,original_LS-291_2_2,0.1541631668806076,Miss,P3,LEVEL_IV
669,original_LS-282_5_3,0.009925882332026958,Miss,P3,LEVEL_IV
670,original_LS-252_1_3,0.07312532514333725,Hit,P3,LEVEL_IV
671,original_LS-075_2_6,8.739660552237183e-05,Miss,P3,LEVEL_IV
672,original_LS-239_1_5,0.023779679089784622,Miss,P3,LEVEL_IV
673,original_LS-410_1_3,0.5386350154876709,Hit,P3,LEVEL_IV
674,original_LS-503_4_3,0.0001067006669472903,Miss,P3,LEVEL_IV
675,original_LS-288_1_6,0.31706371903419495,Hit,P3,LEVEL_IV
676,original_LS-461_1_4,0.07336699962615967,Miss,P3,LEVEL_IV
677,original_LS-252_2_0,0.009946783073246479,Miss,P3,LEVEL_IV
678,original_LS-282_4_4,0.1396244317293167,Hit,P3,LEVEL_IV
679,original_LS-364_3_5,0.3190181851387024,Hit,P3,LEVEL_IV
680,original_LS-208_1_1,0.3897576630115509,Hit,P3,LEVEL_V
681,original_LS-101_4_2,0.05538981407880783,Hit,P3,LEVEL_V
682,original_LS-585_2_5,0.6876716613769531,Hit,P3,LEVEL_V
683,original_LS-619_4_2,0.5436491966247559,Hit,P3,LEVEL_V
684,original_LS-413_3_0,0.25533974170684814,Hit,P3,LEVEL_V
685,original_LS-088_4_2,0.10915911942720413,Miss,P3,LEVEL_V
686,original_LS-619_2_3,0.8516203165054321,Hit,P3,LEVEL_V
687,original_LS-585_2_3,0.16119533777236938,Hit,P3,LEVEL_V
688,original_LS-101_0_4,0.0005726551753468812,Miss,P3,LEVEL_V
689,original_LS-585_3_1,0.29416725039482117,Hit,P3,LEVEL_V
690,original_LS-101_2_4,0.30830132961273193,Hit,P3,LEVEL_V
691,original_LS-290_4_3,0.11927764862775803,Hit,P3,LEVEL_V
692,original_LS-101_2_1,0.1488611400127411,Hit,P3,LEVEL_V
693,original_LS-088_1_2,0.2816616892814636,Hit,P3,LEVEL_V
694,original_LS-586_0_4,0.17875652015209198,Hit,P3,LEVEL_V
695,original_LS-585_1_3,0.17696954309940338,Hit,P3,LEVEL_V
696,original_LS-413_2_3,0.7666674256324768,Hit,P3,LEVEL_V
697,original_LS-181_1_2,0.10523587465286255,Miss,P3,LEVEL_V
698,original_LS-413_3_1,0.3679424822330475,Hit,P3,LEVEL_V
699,original_LS-619_2_6,0.3433670401573181,Hit,P3,LEVEL_V
700,original_LS-088_4_7,0.09845773875713348,Miss,P3,LEVEL_V
701,original_LS-586_5_1,0.0006273976759985089,Miss,P3,LEVEL_V
702,original_LS-413_3_2,0.6238648295402527,Hit,P3,LEVEL_V
703,original_LS-290_3_2,0.29426270723342896,Hit,P3,LEVEL_V
704,original_LS-208_0_6,0.04266960918903351,Hit,P3,LEVEL_V
705,original_LS-101_0_5,0.024535635486245155,Miss,P3,LEVEL_V
706,original_LS-101_1_3,0.22237655520439148,Hit,P3,LEVEL_V
707,original_LS-088_2_2,0.12065297365188599,Hit,P3,LEVEL_V
708,original_LS-619_2_4,0.8744009137153625,Hit,P3,LEVEL_V
709,original_LS-586_3_2,0.04085985943675041,Miss,P3,LEVEL_V
710,original_LS-370_1_3,0.37380528450012207,Hit,P3,LEVEL_V
711,original_LS-181_0_1,0.13241633772850037,Hit,P3,LEVEL_V
712,original_LS-088_2_6,0.3052704930305481,Hit,P3,LEVEL_V
713,original_LS-101_1_4,0.005947757977992296,Miss,P3,LEVEL_V
714,original_LS-181_0_2,0.09878434240818024,Miss,P3,LEVEL_V
715,original_LS-290_2_5,0.23520149290561676,Miss,P3,LEVEL_V
716,original_LS-088_1_5,0.35521745681762695,Hit,P3,LEVEL_V
717,original_LS-619_0_2,0.8330277800559998,Hit,P3,LEVEL_V
718,original_LS-208_2_5,0.16905823349952698,Miss,P3,LEVEL_V
719,original_LS-208_0_7,0.035782769322395325,Miss,P3,LEVEL_V
720,original_LS-088_3_1,0.45453009009361267,Hit,P3,LEVEL_V
721,original_LS-101_2_3,0.38262856006622314,Hit,P3,LEVEL_V
722,original_LS-290_1_5,0.023429565131664276,Miss,P3,LEVEL_V
723,original_LS-413_2_1,0.7206484079360962,Hit,P3,LEVEL_V
724,original_LS-101_3_5,0.2701773941516876,Miss,P3,LEVEL_V
725,original_LS-413_1_5,0.5540533661842346,Miss,P3,LEVEL_V
726,original_LS-290_3_4,0.4083825349807739,Hit,P3,LEVEL_V
727,original_LS-619_2_2,0.6963011622428894,Hit,P3,LEVEL_V
728,original_LS-619_1_1,0.16011680662631989,Hit,P3,LEVEL_V
729,original_LS-619_4_5,4.876885577687062e-05,Miss,P3,LEVEL_V
730,original_LS-413_3_5,0.41408771276474,Miss,P3,LEVEL_V
731,original_LS-334_0_1,0.467098593711853,Hit,P3,LEVEL_V
732,original_LS-585_0_3,0.026638587936758995,Miss,P3,LEVEL_V
733,original_LS-101_1_2,0.23618243634700775,Hit,P3,LEVEL_V
734,original_LS-585_2_4,0.5616331696510315,Hit,P3,LEVEL_V
735,original_LS-208_1_4,0.40669116377830505,Hit,P3,LEVEL_V
736,original_LS-101_0_1,0.02179955132305622,Miss,P3,LEVEL_V
737,original_LS-619_0_1,0.44514957070350647,Hit,P3,LEVEL_V
738,original_LS-413_3_4,0.6654143929481506,Hit,P3,LEVEL_V
739,original_LS-290_1_2,0.125235915184021,Hit,P3,LEVEL_V
740,original_LS-334_3_3,0.0036838192027062178,Miss,P3,LEVEL_V
741,original_LS-413_2_5,0.5192678570747375,Hit,P3,LEVEL_V
742,original_LS-585_2_6,0.3897128403186798,Hit,P3,LEVEL_V
743,original_LS-334_0_0,0.7559544444084167,Hit,P3,LEVEL_V
744,original_LS-088_3_5,0.218534916639328,Hit,P3,LEVEL_V
745,original_LS-181_1_5,0.3006994426250458,Hit,P3,LEVEL_V
