,File,Energy inside Thyrocyte,Energy inside Confounder,Pointing game,Head,Level,Thyrocyte Count,Confounder Count
3802,original_LS-532_1_1,0.9342318177223206,0.0,thyrocyte,P4,LEVEL_IV,52,0
3803,original_LS-558_4_7,0.004735618829727173,0.10974191129207611,background,P4,LEVEL_IV,1,8
3804,original_LS-504_0_2,0.0,0.13828043639659882,background,P4,LEVEL_IV,0,9
3805,original_LS-504_5_7,0.0,0.013672889210283756,background,P4,LEVEL_IV,0,1
3806,original_LS-456_1_5,0.57546466588974,0.0003842541482299566,thyrocyte,P4,LEVEL_IV,13,2
3807,original_LS-288_1_6,0.0751422792673111,0.12942330539226532,background,P4,LEVEL_IV,10,6
3808,original_LS-456_2_2,0.0,0.05448499694466591,background,P4,LEVEL_IV,0,5
3809,original_LS-456_2_5,0.5539770722389221,0.0001195805671159178,thyrocyte,P4,LEVEL_IV,13,6
3810,original_LS-475_1_3,0.6159260869026184,0.12201455235481262,thyrocyte,P4,LEVEL_IV,38,35
3811,original_LS-016_4_5,0.0,0.027496084570884705,background,P4,LEVEL_IV,0,2
3812,original_LS-532_0_7,0.0023215061519294977,0.10946951806545258,background,P4,LEVEL_IV,5,7
3813,original_LS-439_3_6,0.8345686197280884,0.0,thyrocyte,P4,LEVEL_IV,49,0
3814,original_LS-558_3_3,0.7408981919288635,0.02328820340335369,thyrocyte,P4,LEVEL_IV,19,5
3815,original_LS-153_4_1,0.013968007639050484,0.0,background,P4,LEVEL_IV,5,0
3816,original_LS-022_5_7,0.0,0.00375661114230752,background,P4,LEVEL_IV,0,1
3817,original_LS-439_0_3,0.7803352475166321,0.0,thyrocyte,P4,LEVEL_IV,77,0
3818,original_LS-421_3_3,0.0,0.005350329913198948,background,P4,LEVEL_IV,0,1
3819,original_LS-532_2_1,0.9375532269477844,0.021854296326637268,thyrocyte,P4,LEVEL_IV,79,3
3820,original_LS-504_2_6,0.0,0.13803143799304962,background,P4,LEVEL_IV,0,11
3821,original_LS-532_0_0,0.8180736899375916,0.04821758344769478,thyrocyte,P4,LEVEL_IV,18,5
3822,original_LS-207_0_7,0.0,0.4980255961418152,confounder,P4,LEVEL_IV,0,22
3823,original_LS-022_0_4,0.21848398447036743,0.02333480305969715,thyrocyte,P4,LEVEL_IV,6,1
3824,original_LS-456_3_7,0.0,0.010572531260550022,background,P4,LEVEL_IV,0,3
3825,original_LS-532_3_7,0.006911458447575569,0.0,background,P4,LEVEL_IV,4,0
3826,original_LS-456_4_0,0.0,0.30997171998023987,background,P4,LEVEL_IV,0,9
3827,original_LS-016_4_1,0.0,0.0578705333173275,background,P4,LEVEL_IV,0,2
3828,original_LS-037_0_5,0.0,0.030360408127307892,background,P4,LEVEL_IV,0,3
3829,original_LS-558_2_0,0.8268550038337708,0.07335484027862549,thyrocyte,P4,LEVEL_IV,14,11
3830,original_LS-288_3_5,0.8784656524658203,0.0,thyrocyte,P4,LEVEL_IV,38,1
3831,original_LS-022_3_6,0.0,0.02371639385819435,background,P4,LEVEL_IV,0,4
3832,original_LS-456_0_7,0.0,0.07390598952770233,background,P4,LEVEL_IV,0,4
3833,original_LS-532_5_1,0.7932169437408447,0.0,thyrocyte,P4,LEVEL_IV,32,0
3834,original_LS-493_2_0,0.0,0.2717023491859436,confounder,P4,LEVEL_IV,0,50
3835,original_LS-288_0_7,0.0,0.03424694761633873,background,P4,LEVEL_IV,0,2
